0.500000	10.0
1.500000	10.0
2.500000	0.769485642962178
3.500000	-0.37732874752380946
4.500000	0.4151191692449689
5.500000	0.3010874895777906
6.500000	0.19587170219288505
7.500000	0.09867841905813575
8.500000	0.11077250543751169
9.500000	-0.011533531221242415
10.500000	-0.10761232784881529
11.500000	0.0509629460184691
12.500000	-0.01282538017071102
13.500000	0.09916116104192534
14.500000	-0.16947388872469007
15.500000	-0.00483707762612125
16.500000	0.005659808632974768
17.500000	-0.09507103228734196
18.500000	-0.09708350547582364
19.500000	-0.01768089038313301
