0.500000	10.0
1.500000	10.0
2.500000	1.21239040855572
3.500000	0.16604654843336691
4.500000	-0.2513992699338144
5.500000	-0.20801655930490184
6.500000	-0.0330409459671841
7.500000	-0.1617163673722854
8.500000	-0.08136227872161089
9.500000	-0.1146051604698045
10.500000	0.16141993543729977
11.500000	-0.003970716627168374
12.500000	0.02461427731466655
13.500000	-0.05485322182992407
14.500000	-0.015112893180410132
15.500000	0.0763070140939854
16.500000	-0.06296010584197183
17.500000	0.22345001361846437
18.500000	-0.009633427415784573
19.500000	-0.20465785885876325
