0.500000	10.0
1.500000	10.0
2.500000	1.861583250609094
3.500000	0.6576104462831579
4.500000	-0.15720326995956851
5.500000	-0.7087293003071878
6.500000	0.03335277269511011
7.500000	-0.41046511852487017
8.500000	-0.26841746086885543
9.500000	0.09597036615850472
10.500000	0.13581473559892498
11.500000	0.18259860347809254
12.500000	-0.15817650604612057
13.500000	-0.05228754470160276
14.500000	0.3522287967319761
15.500000	0.14115553543621331
16.500000	-0.06844816352074706
17.500000	-0.08489083473636587
18.500000	-0.17137080157873935
19.500000	0.0016123125515459813
