0.500000	10.0
1.500000	10.0
2.500000	1.1057259417416925
3.500000	-0.3213904138984534
4.500000	0.8141603692635139
5.500000	0.14485130325951093
6.500000	0.09847601589753871
7.500000	-0.25003169551811644
8.500000	-0.5134491459702663
9.500000	0.09606113909007881
10.500000	-0.14558459367336074
11.500000	0.09790956845186125
12.500000	0.36690003054854226
13.500000	0.34930793512203895
14.500000	-0.4140998120027209
15.500000	-0.11530484548882025
16.500000	0.03482684564605792
17.500000	0.07554258827038779
18.500000	0.0691053291015507
19.500000	-0.07279385551910164
